S.NO,Unnamed: 0,Plugin,CVE,CVSS V3 Vector,Severity,IP Address,Protocol,Port,Plugin Name,Synopsis,Description,Solution,See Also,MAC Address,Exploit?,DNS Name,NetBIOS Name,Risk Factor,CVSS V2 Base Score,CVSS V3 Base Score,CVSS V2 Temporal Score,Vuln Publication Date,Patch Publication Date,Plugin Publication Date,Exploit Ease,Plugin Modification Date,Exploit Frameworks,Check Type,Version,Lab name,BU
1026,1026,11219,,,Info,172.168.20.13,TCP,9443,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans against broken services, but they might cause problems for less robust firewalls and also leave unclosed connections on the remote target, if the network is loaded.",Protect your target with an IP filter.,,36:dc:60:7f:6b:c9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 4, 2009 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.64,Lab2,BU1
1027,1027,11219,,,Info,172.168.20.13,TCP,10080,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans against broken services, but they might cause problems for less robust firewalls and also leave unclosed connections on the remote target, if the network is loaded.",Protect your target with an IP filter.,,99:c9:90:ad:a6:c7,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 4, 2009 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.64,Lab2,BU1
1028,1028,11936,,,Info,172.168.20.13,TCP,0,OS Identification,It is possible to guess the remote operating system.,"Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP, SNMP, etc.), it is possible to guess the name of the remote operating system in use. It is also possible sometimes to guess the version of the operating system.",,,8d:a5:c4:13:1d:15,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Dec 9, 2003 12:00:00 IST",,"Oct 14, 2024 12:00:00 IST",,combined,2.7,Lab2,BU1
1029,1029,12053,,,Info,172.168.20.13,TCP,0,Host Fully Qualified Domain Name (FQDN) Resolution,It was possible to resolve the name of the remote host.,Nessus was able to resolve the fully qualified domain name (FQDN) of the remote host.,,,88:43:bf:89:73:e2,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 11, 2004 12:00:00 IST",,"Apr 14, 2017 12:00:00 IST",,remote,Revision: 1.16,Lab2,BU1
1030,1030,18405,CVE-2005-1794,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,Medium,172.168.20.13,TCP,3389,Remote Desktop Protocol Server Man-in-the-Middle Weakness,It may be possible to get access to the remote host.,"The remote version of the Remote Desktop Protocol Server (Terminal Service) is vulnerable to a man-in-the-middle (MiTM) attack. The RDP client makes no effort to validate the identity of the server when setting up encryption. An attacker with the ability to intercept traffic from the RDP server can establish encryption with the client and server without being detected. A MiTM attack of this nature would allow the attacker to obtain any sensitive information transmitted, including authentication credentials.

This flaw exists because the RDP server stores a publicly known hard-coded RSA private key. Any attacker in a privileged network location can use the key for this attack.","- Force the use of SSL as a transport layer for this service if supported, or/and

- On Microsoft Windows operating systems, select the 'Allow connections only from computers running Remote  Desktop with Network Level Authentication' setting if it is avai",http://www.nessus.org/u?8033da0d,1e:89:91:ee:4b:8a,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,5.1,6.5,3.8,"May 28, 2005 12:00:00 IST",,"Jun 1, 2005 12:00:00 IST",No known exploits are available,"Aug 24, 2022 12:00:00 IST",,remote,1.34,Lab2,BU1
1031,1031,19506,,,Info,172.168.20.13,TCP,0,Nessus Scan Information,This plugin displays information about the Nessus scan.,"This plugin displays, for each tested host, information about the scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management     checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.",,,e0:09:6c:14:bb:cf,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 26, 2005 12:00:00 IST",,"Dec 31, 2024 12:00:00 IST",,summary,1.129,Lab2,BU1
1032,1032,20007,,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Critical,172.168.20.13,TCP,1433,SSL Version 2 and 3 Protocol Detection,The remote service encrypts traffic using a protocol with known weaknesses.,"The remote service accepts connections encrypted using SSL 2.0 and/or SSL 3.0. These versions of SSL are affected by several cryptographic flaws, including:

  - An insecure padding scheme with CBC ciphers.

  - Insecure session renegotiation and resumption schemes.

An attacker can exploit these flaws to conduct man-in-the-middle attacks or to decrypt communications between the affected service and clients.

Although SSL/TLS has a secure means for choosing the highest supported version of the protocol (so that these versions will be used only if the client or server support nothing better), many web browsers implement this in an unsafe way that allows an attacker to downgrade a connection (such as in POODLE). Therefore, it is recommended that these protocols be disabled entirely.

NIST has determined that SSL 3.0 is no longer acceptable for secure communications. As of the date of enforcement found in PCI DSS v3.1, any version of SSL will not meet the PCI SSC's definition of 'strong cryptography'.","Consult the application's documentation to disable SSL 2.0 and 3.0.
Use TLS 1.2 (with approved cipher suites) or higher instead.","https://www.schneier.com/academic/paperfiles/paper-ssl.pdf
http://www.nessus.org/u?b06c7e95
http://www.nessus.org/u?247c4540
https://www.openssl.org/~bodo/ssl-poodle.pdf
http://www.nessus.org/u?5d15ba70
https://www.imperialviolet.org/2014/10/14/poodle.html
https://tools.ietf.org/html/rfc7507
https://tools.ietf.org/html/rfc7568",a0:20:ea:8b:ac:70,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Critical,10,9.8,,,,"Oct 12, 2005 12:00:00 IST",,"Apr 4, 2022 12:00:00 IST",,remote,1.34,Lab2,BU1
1033,1033,20094,,,Info,172.168.20.13,TCP,0,VMware Virtual Machine Detection,The remote host is a VMware virtual machine.,"According to the MAC address of its network adapter, the remote host is a VMware virtual machine.","Since it is physically accessible through the network, ensure that its configuration matches your organization's security policy.",,0a:d2:d0:55:9d:fe,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 27, 2005 12:00:00 IST",,"Dec 11, 2019 12:00:00 IST",,combined,1.29,Lab2,BU1
1034,1034,20870,,,Info,172.168.20.13,TCP,389,LDAP Server Detection,An LDAP server was detected on the remote host.,The remote host is running a Lightweight Directory Access Protocol (LDAP) server. LDAP is a protocol for providing access to directory services over TCP/IP.,,https://en.wikipedia.org/wiki/LDAP,dc:8a:49:aa:a7:96,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 10, 2006 12:00:00 IST",,"Sep 29, 2022 12:00:00 IST",,remote,1.18,Lab2,BU1
1035,1035,20870,,,Info,172.168.20.13,TCP,636,LDAP Server Detection,An LDAP server was detected on the remote host.,The remote host is running a Lightweight Directory Access Protocol (LDAP) server. LDAP is a protocol for providing access to directory services over TCP/IP.,,https://en.wikipedia.org/wiki/LDAP,12:24:7c:b8:db:30,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 10, 2006 12:00:00 IST",,"Sep 29, 2022 12:00:00 IST",,remote,1.18,Lab2,BU1
1036,1036,21643,,,Info,172.168.20.13,TCP,443,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",e1:3b:c1:0d:46:9d,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab2,BU1
1037,1037,21643,,,Info,172.168.20.13,TCP,636,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",75:eb:ec:f7:52:96,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab2,BU1
1038,1038,21643,,,Info,172.168.20.13,TCP,1433,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",de:68:29:2a:d8:b3,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab2,BU1
1039,1039,21643,,,Info,172.168.20.13,TCP,1514,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",7c:b2:a7:57:53:5b,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab2,BU1
1040,1040,21643,,,Info,172.168.20.13,TCP,3389,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",a0:b6:63:44:fb:41,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab2,BU1
1041,1041,21643,,,Info,172.168.20.13,TCP,9443,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",05:ea:7f:d7:94:fd,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab2,BU1
1042,1042,22964,,,Info,172.168.20.13,TCP,80,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,7c:f3:74:be:15:ba,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1043,1043,22964,,,Info,172.168.20.13,TCP,81,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,8f:81:d0:c0:1d:55,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1044,1044,22964,,,Info,172.168.20.13,TCP,443,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,30:f9:ff:32:24:61,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1045,1045,22964,,,Info,172.168.20.13,TCP,636,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,ea:ec:b0:80:3c:94,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1046,1046,22964,,,Info,172.168.20.13,TCP,1514,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,99:fb:7f:90:c9:0d,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1047,1047,22964,,,Info,172.168.20.13,TCP,2000,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,be:10:0d:3f:9f:0e,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1048,1048,22964,,,Info,172.168.20.13,TCP,5060,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,59:8a:4d:95:4f:9c,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1049,1049,22964,,,Info,172.168.20.13,TCP,7080,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,5c:d9:80:16:1c:9b,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1050,1050,22964,,,Info,172.168.20.13,TCP,8088,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,04:8f:ee:2e:cd:1d,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1051,1051,22964,,,Info,172.168.20.13,TCP,9090,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,d9:02:28:ee:ee:5f,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1052,1052,22964,,,Info,172.168.20.13,TCP,9443,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,02:86:f0:c5:da:b4,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1053,1053,22964,,,Info,172.168.20.13,TCP,10080,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,c9:db:2c:67:1f:f8,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab2,BU1
1054,1054,24260,,,Info,172.168.20.13,TCP,80,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security problem.",,,05:9a:f0:58:11:c7,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jan 30, 2007 12:00:00 IST",,"Feb 26, 2024 12:00:00 IST",,remote,1.15,Lab2,BU1
1055,1055,24260,,,Info,172.168.20.13,TCP,81,HyperText Transfer Protocol (HTTP) Information,Some information about the remote HTTP configuration can be extracted.,"This test gives some information about the remote HTTP protocol - the version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security problem.",,,74:e2:8e:a4:01:83,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jan 30, 2007 12:00:00 IST",,"Feb 26, 2024 12:00:00 IST",,remote,1.15,Lab2,BU1
